query_id,answer
FXT1SQ1DiPMfoFvb,ef09a5c8298e3364 85e41c8c97c42bbf 4c1b79bb3a06d279 1c12925aa0b4495e a89c66bad4652c6d 473d503c7f95daab 5ce7a1dd0bdc58ad 975abc8f05999266 f145653736082312 775a5536affd91e9 0c07dcb8fef3e9ce 35edb6893fde7fcb 97a7282bbb31e4ac 8d61a8c0561d7c9e b40da2bc3a7d0611 9f80c757115f3814 22d0e178d78786a1 ce883217aa1c1e19 db5f1dfc32849977 af16015ad4359aba 1830d1c2435d3608 fd73d0e116d1fca1 787626f75df1556e 85c70d391c53b1ba ca081feae51559c0 d3115c1936721ce1 9f19797daf30344e 5d7cc08170a09245 db637b946d3ba63c c7e8558035a0d377 d160864e1859c9c7 091d3ba519cae4c4 78c812fe504344d1 21ed879302862d0a feaa8ca5815f024a c3e38c140e7d323c ae42ad26b63e5115 373aaba046f8da1b e47935ef0dd2aee7 21ef166e7a16665f ace36f7a35ac4827 80c27615395c508f b20a39264804d1ba a3bfdcb5cacc723d bcb5b0ba1956b342 a93ad52f893a3a7d 32ed9cbc168215a6 4541ecb96d62d32c 766e323b9379ded3 bab1da092080a1ad
9DIDzJnvKXzWBr0K,0bd9862b6a514d00 2c86ccffe5f88eb0 f2225cae467d3e01 c0136553330d6c97 b0c40701b2c9cb33 a681f5f874ee32ef b8d3abb35d78f244 c157d49e541a5264 348eb72c806e2297 fae53ac6362413d9 7e1b903f86e9acd5 d240778534e8c179 a7fff76ee2d558f7 72ab1cacf765f337 819b5300b8d74b94 58036f0d6ccf0cce ab6789785280fc23 f69462e37e841f5c 158476ae8f480f4b 988a2252e372bbaa c3a93c832a60fcfe 082c07a258b75d05 9a56c961a3fb71c3 b68c28b26e0956bc d1eed631c1f0cde2 40a8faad0209e58f 68fe8bb4c14bb189 84d1b7c17e247650 7ae346521af07db0 8c123d66ef9e5d15 de3e09c39687e238 960a770d066b3c68 173a8a541f9fa4b3 fad8da279a17b62e 7f2c004216142b19 90c78fda5998b69a 58c2783216ceb1a3 a7147265e94a06a5 e634c70ff57a8f5a 9613602b39046ac9 6cc730b37a31ccd0 efae36a3e82448b3 eb4712dfe7d8630a 9b6ca52e18a44c51 08f57cbfb626a498 c3563ad047ab5d5a 1bb5e2eca31650d6 f6b51e7827de5c14 f59f6b3797bdc178 9cc8f9ac4a087683
XoRUcfOtglL8Jw8q,26bcdb2ceb3cb091 6ac873b4bb5febc6 302d7d086bf7da7e 6dcb1eaa743502fb 49381ef1551e759f 8a75d57fbcbc74e5 e0afd6ddc27973c7 6f1808e455eae978 3a5084e37a137e43 8ff9ba6f10a63467 6861d80aa6574a7b c7bbd1765fe63313 56625edf22afe09d 7885fafcfe7f9d95 2b680326127fc32f bad28c0a7e0bedaa 34f3332f933dbd04 fd5b7b3d36996c49 361978dc9b38458a 6a1353494fcb9b7b 4d2a957a4f4fa3d7 f53defb856d3272c ddefcdd40a7a30c0 1269e7b23c6ea93a e2161ef6ef035f79 94ebfb92c671a6af 06347fb68b02bce4 67849d86226f7bac aeaa7d5db3b21449 1f1da2cbf9f48062 d1000c1c131e559c 83730630d3049dd3 4eaf1bfbb6afb22a 43329e132a9faf54 f0079e58f2b7f8e5 280ab199beaa3b22 947cb06fdc167219 fddf28f8919f388a 830ad08fecb41221 e1fab2ccd7945f49 fe957ad54b87c30f 6c0aacef7844eb3b 285ffa2612ac54a9 7ee923969ea82b4e 31066c7186686722 71ccdd8abbc16dfb d09c952dd9ee6934 2f7eb81440813b28 f63b02389c89c8f1 6d928bc7818f14c2
qhK8HFQAdziM4TUE,370e158e8f097832 0a0b908d2aaded24 fb752594315a3cc4 2075be536d03890a 6f9dde97c99b5be5 133781574290762d a6c4b16083917362 d7b16c42c3714470 4d3260e58d6b658e 3d7a8e68541a317b c6ae46f6063cf423 0cad005cbd348e26 dedb8bdec5ce9170 4faae570350e528c 17c6bcedaecdc8e4 373b723f4d1b905b a56ec5f422b820b8 16bf724911d642a8 1d4d06ac03418952 fe0759f187b21104 3f6c95a22a9eb7c8 6f051f08242c59a1 7f44b52c99f5dd06 8760741d579994a8 af881026aa3a18b3 1880e8c948ba6a1c bfcf112bc8a56beb 4db21f8ffb806006 0869fcd5f69f05ad 17d7defaec443d2c bb8f4aa71682e308 f67a7a3f446ca2e0 9529dbbd5ad87686 4b67194e5ae8d9e4 67ce33260cf59493 642c04e888896b12 edc6fbbf9224be78 568d21b89aebfb2a 9775ec28622c932e 7274667a5f8c7614 9d7209c9bf60dfc7 4b4e5ca1d2ad9bf3 e2c2ee9f868294a1 3d7bf4956ddbe578 a42ae53796ce293a 8bbed7d0829cd7a8 1e834f7d426881ac 927cb375a2bfd3b5 56b954a7197a85de 102dc8fe1026884a
zpz8Y8mIKnovl0rz,5eb0b653b651f2ad 15b11d6942fc9bb3 c86fda71f7349258 9d6113499907ec18 41dd86265d2442ee 9304b3610b64fdfe 44f74cb2617c29d3 668b150d283e395c b5fc67e5f51a526a 7e6574a37e091be7 6f5fcab26cc134fc 7aa7215d86eee724 6b493e249834aa5f 8ffe6020d2d34306 6357e45e34ae31e5 1332f7c8c06d9cdb 795f16d82420322a 89934f13c7e0814d c8c8ff851b5a3f6f bcf3a4053c796ee8 b4ed24826ea454b4 b304fd3e598af14c 7c93f27c06b9492b d6d6b9e22ad0f523 790aa7e9e369e434 4c1b68d3fc04be82 ecb5005658ecfafc 1fcbbfcbe9c48c1e d91c13fa503b506e 65e05fe151b594b9 981dc8f62e49c83d ac0b80b64b599176 352d28730d21f86b 8749880821c56cb1 40e9dba5e301e3d4 d9a065e8283d103f bf7dcc093ec607da 3737d4f8bbabf353 d3e998526633550a 4895d20e7e9e612c 2212543931e82b07 f417114c8ea33ea9 b9b5de1a0bf6622b 79a2f7ef4da8fe8f d0331456707ab075 5ec9bd62156ab78a 2a24464f56795f71 8f729b2e0cf1d095 250133d4f4225151 088c594c3734895e
SF1zhQDEG2zg3jUF,dd9655a3083e8833 c164ffea1a7243ad fcfd8f8e05813907 671b4c6698a05b6e 896259ea57b2b469 36c84cf0acec3430 65bf25f48cc8f3a4 6b9ddbbac5046d09 d7b6ffbf84e47787 d29271cdb0b3d8c0 a307dbed96e69bee c9290cbe2f586bae c18c7dbd2e89a6dc 867400c697aa1d49 8fa81e5b592b11d7 d0574b08bf239c4a 71628bf910c24331 373c4f705dc4d04d b5f057fa1df9904e 1e424c3cc1a05c27 194052dcf9d5a00b 819ad8c22b4043e4 0cef7c3971657500 e1c2cba225afb4a7 ce45c97759757420 7df1ef03a3f26233 0bb1ce85ab4c0879 5e5c35da2292578a a9159603721a8630 273aa36e79207025 4db9dc1645080a65 4af3dd05ca8229d5 a2c164133d4b8058 ae03daf369fa02b9 d0e7766eb27d23c3 b09b99773ca439ca 19e09e100d5b6ce9 2d028f21b732e503 3f29b9ba0fcb9813 bc9ccfdf708e96b4 1ae5033dde1c95b8 4bddfcab2c93b3e8 348dbdfb92f770ef bc581fca004c32a9 9e5634b7ac8850bd fe5fffeb06b4250d 1299ee1c0c3b1b5d bb8f754e40363092 075b1776349e78ae e0ceea01d5ba9d0e
T3sxqyRNmngP09eA,7bbb273f1f6c9ee5 ff1ec47ed54a5869 1b535ed374b9d110 97514d7455bcbee1 bc8c8c517e6ed837 cf45029495d9b434 9b107a7e0a0f9e57 166c64ecdb7aad74 4c5f5966602eee77 7d9cad79c30b20fe 16f9018419f9eeac 66db92903c9beebf e253268573070146 ba9dc82823047379 1308a3d8e1b6a8fe fe83587245bc2223 e196417c97976168 41c5474be5a42aac fc583e0bc31eca67 a4a4ad7902f25ff3 fe5890aa12588031 b0d6834e3ffa5c5c ead7b67ebdbac9bd fcaba64dea99e506 d439b805f0a9bc38 2486378e961ea7c9 51c38e55164b0c78 6d5ad51817262324 fd7ca2fbf077d986 b92e0c07e1fb3198 a8f15bc8d1d09812 7beb2327ba18e9c6 28134d7020c7d124 fceae9842b78918d 7d6af8554f265e7b 603aa79e98608f0d a5a4cc92539010dc 0396e6918760be5a 516f72bb780e8db2 7aa2fed67a453a70 ff8c0b18b6ec705b 0cc69eb4c79fd876 19e97cb3a030a511 5fd8d9664fa71881 d9d33f6536a0c589 bacd0e1d2635a6a4 ee1b843fab33cf82 f07352e65fe6b30c c20103da502b0ea9 526b1c6e1bfb77c1
Noh1IBaATyzfAY1W,f892cdd511edcbdd 84431eba28bfb555 f69136c9e3cd7cd3 b56c04224aad0bbf 5beb12cbd7f088ac 468a23c8334bb8eb d1555faeb6baf5fc 8fa3d6ee02d8e860 4852a2e115a7d298 5f567a5fb2644b52 edab9e210c9182f7 b9dd3aba51ebef13 1c313e644a31e892 513a48ea8d701db5 5eab0566eee5bfa5 303164de80d1b4c8 e8ef72a7b5e4909a ec387356fcbaac89 f1c90b98d5fdbc0a e8d217917dfabee4 e45423a5317df50b b9dafcc437acad7f e45cc18bf0a80bc5 07a5a19544c5e14e 1e5644c221be6e6c ae31298efeae1ae7 9997c80169e5bca5 89aa731c291e8eb7 505bcfd2b26bac46 d91ca24204912aa1 f3bc7906aacc5a92 73ec81610b1e1515 7b9aabd8d32457a1 103555097296da7d 946f4dfcbb3e7342 b7481c73f58f5f35 32fe3b6ea92f11f0 3a1cfb182c109368 0576161cc3ebc265 63fc22a6f96a5672 e3ddf44279bb06bc b351dbd7e111a21e 3ccfa8afbfe99350 22ef9872d022c0be d989966d43e57695 938cc903f035a6ee 1bb6931d6db1c470 a00baa028cefc569 3e5212dee27ad8c4 db38347efe2f2d60
i6mUjFOstuftfSk8,e9a46b69668eb313 28c66eb9c298e06a c5b7a4149a463bd0 8b55cb9cebc6d268 46f77981726b869c 21be6a03e9133ea6 4eaca9440da6c625 dee928e6084271df b9fa510f2f058277 037eff790bed1d2e 919b50f737b23783 ae63015a4cc94583 4a2268b9fb19a3d5 fa25d857ebb58ee3 734af59db0484aed 1be898224b30cf34 5ae7d2d25f0c0b2f a9c28f793512a94b 0803d075946487ac 968f5bc9a7b55461 bd38144ca2052799 80332cd45995a27f 57342c9d28b59f3a 93c590a715eedc27 1d2e64a3761dd8ce 054fa4ca09d02cb8 6b8e0b039e02825b ebfd69fd07043bfa 64e49a16ddf22730 36d166b47de8f1a7 b9e4a800553195fb bb86b757764e4c72 67ece39c17bbf092 d554ec0e7d051d3d 9730304675249e1a 0659cf37ead02fdc 157c1a817a234e41 d5fc012be64cb387 a4527585c0962f03 c07bb1a2176a19e3 5bd027ecd99bd792 15089969a18b5903 90521d8152a351cd 814f4bd387d852a4 0dd6fb8cce5fb047 00adeb307a03cc0f 44a4d44dd53cf497 3726fd5591a1473e 07cf8b59173f1804 f554d5dd8544701d
yCtl8W3ZWYRyRfAC,4a1f67f0d1068de5 3ca12c2318dd5825 60eb173dcb24ae5e 245d2d24f805d4fd f1cdbd7e4beaa617 dcd4817302518a57 8a4813518d1d9206 7da3b2d515223bd7 050b3dccb0af5bdb b80b5cdc5096466f 0a98c99348a3e44e 09e89541fd68d3af c794658a0f8b12f4 4fc7190ce24e8197 81cdb4e96fc50287 b25302277a388bbf 87923942233e98a7 b3867737335c3c02 111273e36a3a438e 972adabc0afef9b2 5316712dc35864dd df469c8e67e74da7 54bd7b35073bc339 75ff92040fefb7de ab5a387dcf99823e 09caddababf40978 b6dbaf928d958970 8807146e351d51b5 6e7e9385b9587762 8fae5c9ab0ad9b34 8e78e94728c322dc 4a3c48aef4ca619d 8c38fa69461bfe38 3167ed74d390653f 29d77f6ee9886b6f 5d1e9411e565cbc5 8e7f5623e2aef921 80ebc67ed2aadd01 c2f676b1ce7e5ec1 7563b9958ccb627b f84d19bb35f3d44c f3d59f2c34b92342 62969b9dcc62cfef afa109d06dfdbd0a 6f8f552679d1f87c 730493b3f1bfb22a 4583be1bc64391d7 6ae854d42c5b235f 9277d3fce576caf1 72b619c8e3e6d74d
eLypTSoIY0DA8Vzp,a1dd709a9fec4ec4 dddb410a552abf60 3c2950baae5e77bd 10abfe4e9297d853 aac7f602b292d452 b673786188b5e438 3b1f9254b51a170d 130cd2696c86615b 99d6a383507cd6a7 a37e778eba3076ee d0fa74919e5aa0a0 e1d9ebb146ec3cd8 e56524bf5d2d1960 17e8498518e8c286 54ea5cd762238beb 8f6876a8aade1d74 f47d0585071cdcd6 3afb91383071ad2e 5d8d71218ba684c2 eac97fa2e95a92f0 d61df00d84c90002 1e6a4fa56e32bf56 4d84a28fe7e06f2a 259f33765271b5ef 8616875706e71e53 fd821ad8e1e80dd0 f04cedd8f8da32d6 0939f0569d302b97 b120b8dfadfcf486 b853b5553fff02fd 2e1adbbbcefa4df4 5d53a5904eeb717e be6cbf2f1fbd9bf5 f8e7101d874df8fd 8dfcdd9249382abf 67c3e0103464224f b0e62aeec978c8b5 8ef4bc1b10754b8f 760beddf98f540fd 6fb8b175b8ed8eaa 0b62b7b531899236 47668ba22db37e3d 41a1813dc98f4c10 51c1ab9131331325 6769fd469ae97309 9e4805a7e99a56fe 1b6211b51c225929 d92045c279f823b3 52563ba9d3f5f3fc 8a3c5faf3cd1546e
XBrInbSDudej87WP,d7f6e59c69b653c0 9fef533cfa5910e6 d1ef38861037de12 b8d97579b6b22336 fca02f16384cd348 60d7d494891b5ae5 7f7a81e39786c799 b428822cc70eb432 ccd14264b85fa587 be456ea2e5fbf0a4 6d978fe4ece087ea 80b5f7f3c45eda9f e1b81a193640ef2c bdb70f4e30a22be6 74000bd1680980e3 adb439ef9330597a 5152f88bae0a4c39 6d57665eb900d257 afedee416c719394 6906f62288b4ceda bbbac504c36ea953 6d4140efcdb16ad5 03a82e8d242d2b3a f7f700821d20fac4 ab579882805a6fb2 a0c8835674657aa1 3850f193423beb53 3f9862cbbdbb6bde 61978e0d88979334 3a448397c30a9e4b 2f302e1de4005d53 7b9782592693a3ab 3c20d8cdb8ec57c7 a46eadc8a8d8ab4c 4ca2cf53f28974d3 f6d81fdc5e39cb68 c5488fdcea1cf214 f3b8ed5fb15345b4 bb3926454d1d0de4 f5af792e164c3e39 2bcac198c9b47be5 3f1f5eaa8081ddb3 07948c596ea55db3 36efa9e8d2271aa8 f0c5023fad86cc18 9dd70e5ade23d497 666d935c09130748 5d9f8d865a11b0d7 ddfd8ab51d6aad73 c5a2565cc8f27293
HmT4YuGGvmUcWdN7,8a08aecfd29ae141 38869c2b5a899e1d 7bc567381c6f160c a9b07c95debbce4b 5ef3f512a489b10c 88d19b0396ce93a0 54b1dfb3a6d8b11f 9b39951a408891e0 185b37912f54d625 27dad522a7581e5c a6c9ab6521179f33 7f91ba6c311d292f 6b0641f4cc1e7106 521b18461b8e5370 5de36276595058eb 619e2174574230e3 36de19b3ca613bd3 ed4d99e2b78606ea 0c68c40ce238a6a6 a7d5e26def162914 7f158f2d8a3135bd 06560cafe4b51b67 79ec6d618a491d39 b56d9b3ed76d4266 a86201e7b68105ab 6be79f396dec6552 7521a60731ca7d0d f00e3610a39042f4 d4e210b09144b1dd 07c7fd0bcd0830ed 14ec452c8a345127 c35f4209c6326d57 4738c7bae02b2518 907fdfdfabd56448 5ecabfc09fff7651 7fde87f3f3f131ff 86fe940d184f120a b3e69895c80683b0 7bdfd0a6552b3e12 1134248ba6eb1e0c b6781ed88412310e 82c53bf3f7d48f21 8e0c6eb670b6a577 e5943f8fac4aa1d0 cfd81108582d0876 f72a4900e7f5604e 9a80b85704c9dd67 e041f4104d11dddc 615823ab71c7891e be2ca4edec6f2671
pDggTg7u7ZpxgVhM,6e00c950ce536326 262bdb97b2fb8eb2 0c9560af89f74b55 895a2871f9d4db28 c26101c55d2eb1cc ff4f9224e10c0079 90da515fe65a48cb facc38a345223fef 5aab85ebb84aa582 e356aa93b4e37768 e222aba428adf5f0 d8454d019dbea5d4 d3b37037a9a3ba71 04226668874af114 286ea26d1fcd4a54 a32470e1040203a9 b9c18e929c12bf58 3cbcbd9382806491 aec0d4d8a2651f99 0b765fad4fbe5f67 7f1127b98c918bc0 16c4d18d407199af 481398863704e042 8d091672f980c994 27f5a67fe3717db2 79f4e49f62705539 8ade7c5fc86dfbb7 3944ee1630608452 f960ef958546a6ff ce5b21fc892ac316 02024136df5ec72c 43c87ad0c7457d3c a8134f099ccf2908 da76bf8af78d4ac0 de8078faa13fb6fb cd96117e5e7098fc 65376aaa0210c136 0c489ce49f16408d d556720c50dd2868 f8aa5b03dcd07d5a 67d1d26291c74b12 d379f083c98b59d3 3addb16a14a85ce6 97887248e7b05706 eec8f55c2cef52eb dec1773645f6f4ad 1cd0a6230993cf8b b22c11defe1fff18 09a771aea9751eef 9b64c773157b2f8c
mER4NMuCUOZawFsU,4512b720d55c291c 066ac9cfaad13f1e a5b37434385fdc70 14dad50b7da9d6c6 ffcf7a821ada0588 8415ff7474cc2f68 3c7cb9d0f68dded7 306695027216416e 56e26f448e62b4ae 3621f182033e58cc c7e4063850a01bf2 e63bebf988e37981 f291c3dba1936526 cb83b71ef62a002a d7b002c21a1654f8 b5da15fd79c34617 52d9f437fca2cee3 44fc6239f571f415 c10e4273f96d14c1 070d06c800557ec3 f4cfa45c617566fb 8e46b5022c111ea0 61d3d9dd4755d415 2e3bdd8afd5a046b 7ffb14dfdfaf1f39 cf73762726187a76 297962deb6e32b5e 5d96495be2c5597f 485c8d218185c0ac 53636bb6ba03d8ba f607aeb47e860103 5481080fef2bc596 ee0da70f6b00d638 b19b5ee79468227e 379bd21c01cd970a afab397b5e5894f1 3ab2e2f5dcb3ab59 69615b292eb9300a 9f517effb51381ba 621243f9d3a75824 53857a8161f211d5 e955088597dfa715 9d78e1cecdb07197 d7bce5a0ffc67ff3 5c1a4acf4d27e8bb 8e365f62be38c2b0 f1a944f9b50b1a3d 3775d079638e6bd3 3192dab744f89995 3b83d01afe3f6d79
0jIjGkWFVjG4hvyU,0aa83c2e590081f0 1cd60bae5892bec6 a551a30806850711 a614c02b12aacea2 7e5817cd367ad75e 0677651116c6c6b2 5081d2ff240750e8 a15b79c5c84c0b5d b4ba76b1b677b23f eedb6486b481975a a72f8c7a9e5fdce7 d3930e81553ca042 24d58a53dc14f7e8 5e0d507253c89fc9 99ec9425ef0bd2ae ae2801f2f3cb5d49 9426453027bbe245 86f6aa69a0c950ee d556720c50dd2868 5f970451b89bf1e7 1a3066b1cb01dbd6 ee39857aadb0048a 1816b30ebf9764a6 6163abacd8bdb693 9e6f4e5bbf1481f2 ee2ded86cab596c0 6060efff86453e24 fa99508f9c6fa3d2 77a7bd15c87b527a d00f4a22c0dab255 95e989b312619f4a d8f55f0d2550d55e 8ab5f1869d442b0d 29041d4d80f885e0 a67c09232bea2f7a 0f509b9cb33bc47d 38fd7c49356e8a3f e0969c40b4d26fac 9ae371c0234ba34a d6b22a934eb9273f 660b11436f430045 8627f54d2b888576 71f92221d4cfd602 fe0da231f7e3cffc 7988073c069218b2 21669e8d2b76f338 39ae539dabd4be5f ad4782979df560f8 ae85c79d5c572c51 755ce99f44673815
ZdzO4VPi5jMuvAfu,70fa422634fcb625 57e3db51396c5f1e cc9269b57f5b66dc 2e4acbe742978e05 6ac9495e468eeb08 f4c7a4ea4aa48ada bafb8ae126b4f260 322ef75be380bcf6 d952e3b4e2b87be2 b5e911335fbd6017 1be2472b2ddd97d5 c0daa44b25854170 9fc6f542ac737400 e7dcee344ff7bc47 842cc93a4675e0d3 962cbaaebb93fc9b c84a6155109e0211 4b03faa513515e8d a47376424910a5d1 ade919f7cb1c6424 6504a32b976c0302 762448b57721c0c5 24954cf720e8d040 6448c2189fac7540 5bfd10ec6b71e09e 0995b6646ebe42cb 2dca1f763facc7db b8f1187c3a8247f8 1b8257f9fe422cd6 8aed078d8f04f0f5 90349e74b5f03866 949cfc4396a42549 07298b658014657d 2a42c0b0f670c400 bde75adb495f1343 19102d60ac3d0c42 f4f5d5562df46b77 a9b2f6283f3ab132 7ac6d447a5d55ca0 3d346f8db7560cce 9e549e59be49b462 ff029b1dfc1bf210 550b1b2085126bd0 a8d13eb722422035 12e2a30a8edb74ea a5bb599344c87116 3a15c12e5eccd34e f5cf50ca3c7cefba 3ffd38f77b8d2882 31d0c652e78489e8
FM9zTUpHwz8P9bkv,cb01a3c47688ca03 d9e98ad9d8f6aecf 4c1228b07923a553 fe856dd45fe0325f 8dfecb4ad5452214 1a53a315fe99e624 cca84a9865da5cc7 489fe8c2d3d665dd f03b74fd6ffa12e0 5f388624d8e1fa19 c6f2951ce7fa5d74 7e2aa3a9305f313f b42bfbbcc96f33df 6d8700f75b7536f4 476fd36e03fd6e93 5a8b6079a4f13a77 2443a22bb57f542f e9f70f07bbbe6179 846dddb42965c77a 498e3763dc39eff4 4d0578abb3c7a8db e71848fbc47c6ee2 5d6d8fa8865c2ca2 b127602b1cfc503d 783e74843166b1b3 14d4a63e1df14b60 2836d6391c846840 593d732b6663ee96 d95782b4812b5056 1467a4bacda48f0f 13e3737c917da017 6823b057290ce5e7 77bf600f9ed712e6 7e3869b9ec7aae28 bfbb16dcb517f848 6c1739888606e24f ad97c1a1899dd213 737534ff61173291 0808c5169d050499 6ea95f05173ae025 cf72bc16562fe96a 9a7802c1dadb3324 5f33a04a600a4dcd eb79ac4ab46db4bd 2210fc8dc9a6bc37 e1196f03d792229b 19fa7741d1d6fb2c 4633f7c1fc94db07 74dda6b00ea9c534 de6fe1138dc7eeda
1MqJXe0nH4uCwN3E,743d0777bf12c30d 7c39d5d97e6a1777 0e7240c0e6ba6661 645637f12acf2c37 d7d4ff55cfaf0eff 28489e4591aa8c89 14fd6dfbef3f07e1 fe8450cf897c1789 83bc3fe6dd2c462f 238c68f22866e920 58123c5489776d3e 9a1c956c014fc6dc 46c4ffbdb50c174a f654e60dd0a22b96 f6ba93470c6d2236 1049a23dfa35aef6 c531cdf076317aa0 2d514d802fcba072 4baab59386b7729d ba11d65a3265621c 1b7a29bd3e2465a8 2365f461386888af 26bcc3d552b4a483 eeec13305c149713 8683b1a108e47d51 dae41396050364a2 a6ecd0cf3ddf76fc 8a58d7ecf88ee09b ad5f4e8113fad80b 95ccebe0be342216 6d683fde366e2906 fd821ad8e1e80dd0 b0afe8ad5d4a1a9c d86f4c98eeeb67ec e9e3029c723a1904 463491ceed20b2bb a72ec374d691eea0 709230e584d6fd7f 06fb86e77759c440 6543b2bf8b961ac5 5c235e10320046f5 56947c0a77f4a71e 5254cfeab6aaf2f4 88a85cec0844aea9 3fa5f5dc538ed191 e3b06cf84b595791 ca4d7a13f64623a0 1c75c3aba5be2004 f84abd7b12b83cf3 426cb1af62cbd87d
BxcqtOFtBHDiX3Sq,c88d1f1a5f8b6198 364fdba25bc9b84e 13d37987145cc11a b5de1ea92113b2dd 28fa1fede34cd692 77211cc11d96b034 bea6853aaf25aa9f abcdc73ff5abd860 6eb26594d4cc17e4 8aa8b82c86be0619 5002d295ef107cb4 e0a1653295b8f3e0 0b6a5ad5e868728f 0b879b949e539f57 06208750d69637fc f1c55be8d45cca98 4a220eda1dace957 13c0b4ad84ec77a4 657826114d99a5ec 8a10adaee0b7d22a 39ff50ff55e9f54b 21d3317d6e78695f a4964de59b70a754 494307251a598b59 27bffe2814bc394d d733e9b79478026c 28fba476f4865fe6 4821ff3b0d0042d3 f1e52b386772f373 7d32d97e841a764f 1c4a6d90f7c3dfee 1f7d417fd9018472 3b48b923ef9d001c a27cad78ee645df1 a0397db37ce4324f 9dc342290c863ce6 b9884f3a73bfb9f9 fc847e393b04c730 ff2907bc8f50feff d224112d8659e7a9 9278d3ee704c4295 b491005331f46f22 2bd7625edc9b1dcc 5a29dacab0377850 fa01089d822288f2 16be58f4ef425bac 56a94d6643fea0b7 a4fd8e8838c9c483 468e961dbd1f3729 64ae05c839a8da65
8cVIYyVzOmEmKPFE,4a4d42aa6727ddb3 c11dbfacf8f04cd0 d8b891ea6cdd7a78 9464b98eb570523b b56081b98b8c5d3e 0a54c53b1058abcc c129da19ec8ba5a3 a102926c20541ff2 9161cfd10b9607ca 5b50efa02d25a2ba c1468ac81868c804 a821e5b98d607e22 fb424fecc0051c9b b360f17745bf70bb 8a5fb0c4a955fba7 44693b4af5e20d37 450df6acfac30b4a 03e7577b8bd02317 8807ae3153dea606 e40bc28baf52f6b7 5babffa46b911e45 86289c49351285d2 7424bf8b655d4653 e41be5ce872310e5 345d7cec46058349 ea13379f1fd34b8c bdc5b8a143a7138e 704bfe11f9a2a9ec d28353f0b0e3f5e2 4c5e0f5b5e6a03e6 52480ffe5d9043f9 e1c1b7a4f9794602 b1d1aac9846ec545 53ae39d2ad7e20ca 5caf0be3f95b8c9d 84e5a5614f01cbca 8792d6c377e554d9 8f61500039e6e51a e2cc18b4ed6a2612 904fb470be6b6b5c 085ef467e1df02d9 e842d436058a70e6 47fa93d834050966 6b8a65cc277c4e08 51fdd556df9d2e15 27050e61b768e472 eb2efbed9ba3574f 88249f66e0517704 9dc7c1ddd1b44b24 22bc9c0cb22ddf71
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 a68709347c12769c b7027e3d93c289a1 ddb15fb3c7c282a5 ef3beae7f56bf54e 261c1cb42213a3f6 ce3f4e34f3f6ff19 e2e3550416dde4a9 ec9a512a6523199f a40e39508a1366d2 e6dee6ce6fe0358c 3a1ec267c1619d8c 9fcd05806dc84652 878c09ee31e5323e 2163c48c6853d87c 3a56165d7d3bad68 2540bad8941c7310 84ec640a95396703 3dab91d1646ec769 3a5e067d2614b741 6c92998161a37cf0 ae76cddf86ed9f31 00d472db2fc247b6 f625a80a1f3414ba b9408decb49bae9a 7c2af6415533bbf4 10d854514933533a 7a3617167067de70 da18580f9013b661 c543f82e35d3e96e ecba9d15e2062c81 38bb25962ed00fbc d7099c72cd2981c0 40f619e89fa6f0d6 150a6f38cb4601fe 6610507c88809cd8 9ba496c5d357b4ec 87e5b430a5d6fc37 0e61ccf1c798e0c6 c5cb33fd572dea62 1e764798bdefea61 e09017d487279b4a 64e4c6135cf56584 49d4977558cefc5f 2c1bd8ec14b2111e 207f8708ad936a97 ef16a2941de8fa45 3633eec44dc1d5e4 e8b14788a6c5f23d 193058e6e3daa3fb
LYlZcER1Ie1WNQhI,c7e0093aa2306f81 75e16faa1e50a698 0d27352a9e908acd 893292bca76dda07 26b0f8815b6c796f 1b512bcdf5db745e 27f0f62aaf698ce4 64fa975246d41dc0 e61c40ef3df25b05 b2779bb6ff6d18ce ec2158ca141f026a 7d7db60452d2f5bf ddec2bd4e71ca1ee 66d9fb428e84db35 4d120a8e05e77552 ee3ac67da19d005c 5905eef60f16acbf d8ce26c434f8076f e9e5f7d6c5244b80 56725bb1e239755e 48a41f33c0d2497e 50beef0237636d4a 6b79cd27d768aa8e 37446c84e070e424 f883600d277da978 e32e786d9bb61d1b c9f5fb57ac824e45 ba8998ddd978e2c1 f22111a40f18adf7 ce85b43494084db1 c1115841b50260d3 5d84bd4447a269bd 3952eb20070b0802 5d60c54a1b16dc22 8f489694d2882ec9 9b200bc9176e3af6 ddcceddb4fbf5464 9cbda429251f7962 d05c28f62fbdf657 30ad58af208b48ae 4e659ed90ebe283d 14ae97b78d40681f 9120eb7b7eab2426 01cf84c716ab7cdf 652f2504fff1fc7d 3ff8a9f64690ec7e ece1609925952f6f 0c66f65bf7c9b7a7 de156f19ab01dec2 7db02c8fbc57d1de
